date,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Solar Zenith Angle,Year
2018-10-11 20:30:00,10,11,20,30,0,0,0,14.9,125.0,2018
2018-10-11 21:00:00,10,11,21,0,0,0,0,14.5,130.5,2018
2018-10-11 21:30:00,10,11,21,30,0,0,0,14.1,135.69,2018
2018-10-11 22:00:00,10,11,22,0,0,0,0,13.7,140.42000000000002,2018
2018-10-11 22:30:00,10,11,22,30,0,0,0,13.4,144.5,2018
2018-10-11 23:00:00,10,11,23,0,0,0,0,13.1,147.65,2018
2018-10-11 23:30:00,10,11,23,30,0,0,0,12.9,149.59,2018
2018-10-12 00:00:00,10,12,0,0,0,0,0,12.7,150.07,2018
2018-10-12 00:30:00,10,12,0,30,0,0,0,12.6,149.02,2018
2018-10-12 01:00:00,10,12,1,0,0,0,0,12.5,146.59,2018
2018-10-12 01:30:00,10,12,1,30,0,0,0,12.4,143.05,2018
2018-10-12 02:00:00,10,12,2,0,0,0,0,12.4,138.70000000000002,2018
2018-10-12 02:30:00,10,12,2,30,0,0,0,12.5,133.78,2018
2018-10-12 03:00:00,10,12,3,0,0,0,0,12.6,128.46,2018
2018-10-12 03:30:00,10,12,3,30,0,0,0,12.7,122.87,2018
2018-10-12 04:00:00,10,12,4,0,0,0,0,12.8,117.1,2018
2018-10-12 04:30:00,10,12,4,30,0,0,0,12.9,111.22,2018
2018-10-12 05:00:00,10,12,5,0,0,0,0,12.9,105.28,2018
2018-10-12 05:30:00,10,12,5,30,0,0,0,13.1,99.32,2018
2018-10-12 06:00:00,10,12,6,0,0,0,0,13.3,93.38,2018
2018-10-12 06:30:00,10,12,6,30,24,19,109,14.4,87.25,2018
2018-10-12 07:00:00,10,12,7,0,96,46,342,15.4,81.61,2018
2018-10-12 07:30:00,10,12,7,30,193,63,538,16.8,76.0,2018
2018-10-12 08:00:00,10,12,8,0,289,75,643,18.2,70.56,2018
2018-10-12 08:30:00,10,12,8,30,382,84,716,20.4,65.37,2018
2018-10-12 09:00:00,10,12,9,0,469,90,770,22.700000000000003,60.51,2018
2018-10-12 09:30:00,10,12,9,30,548,90,820,24.200000000000003,56.07,2018
2018-10-12 10:00:00,10,12,10,0,618,88,865,25.8,52.19,2018
2018-10-12 10:30:00,10,12,10,30,669,90,883,27.0,49.0,2018
2018-10-12 11:00:00,10,12,11,0,707,91,897,28.3,46.64,2018
2018-10-12 11:30:00,10,12,11,30,729,93,904,29.0,45.25,2018
2018-10-12 12:00:00,10,12,12,0,736,93,908,29.6,44.93,2018
2018-10-12 12:30:00,10,12,12,30,724,92,905,29.8,45.7,2018
2018-10-12 13:00:00,10,12,13,0,698,92,897,30.0,47.5,2018
2018-10-12 13:30:00,10,12,13,30,655,89,885,29.9,50.22,2018
2018-10-12 14:00:00,10,12,14,0,598,87,864,29.8,53.71,2018
2018-10-12 14:30:00,10,12,14,30,527,82,836,29.4,57.84,2018
2018-10-12 15:00:00,10,12,15,0,446,77,798,29.0,62.47,2018
2018-10-12 15:30:00,10,12,15,30,356,71,743,29.0,67.48,2018
2018-10-12 16:00:00,10,12,16,0,259,62,667,27.5,72.78,2018
2018-10-12 16:30:00,10,12,16,30,162,50,552,25.3,78.3,2018
2018-10-12 17:00:00,10,12,17,0,72,34,364,23.1,83.96000000000001,2018
2018-10-12 17:30:00,10,12,17,30,10,9,76,21.3,89.48,2018
2018-10-12 18:00:00,10,12,18,0,0,0,0,19.6,95.85,2018
2018-10-12 18:30:00,10,12,18,30,0,0,0,18.7,101.81,2018
2018-10-12 19:00:00,10,12,19,0,0,0,0,17.8,107.78,2018
2018-10-12 19:30:00,10,12,19,30,0,0,0,17.1,113.71,2018
2018-10-12 20:00:00,10,12,20,0,0,0,0,16.400000000000002,119.57,2018
2018-10-12 20:30:00,10,12,20,30,0,0,0,16.1,125.29,2018
2018-10-12 21:00:00,10,12,21,0,0,0,0,15.7,130.8,2018
2018-10-12 21:30:00,10,12,21,30,0,0,0,15.7,136.01,2018
2018-10-12 22:00:00,10,12,22,0,0,0,0,15.6,140.76,2018
2018-10-12 22:30:00,10,12,22,30,0,0,0,15.7,144.85,2018
2018-10-12 23:00:00,10,12,23,0,0,0,0,15.8,148.03,2018
2018-10-12 23:30:00,10,12,23,30,0,0,0,15.9,149.97,2018
2018-10-13 00:00:00,10,13,0,0,0,0,0,16.0,150.44,2018
2018-10-13 00:30:00,10,13,0,30,0,0,0,15.9,149.37,2018
2018-10-13 01:00:00,10,13,1,0,0,0,0,15.8,146.9,2018
2018-10-13 01:30:00,10,13,1,30,0,0,0,15.6,143.33,2018
2018-10-13 02:00:00,10,13,2,0,0,0,0,15.4,138.95000000000002,2018
2018-10-13 02:30:00,10,13,2,30,0,0,0,15.1,134.0,2018
2018-10-13 03:00:00,10,13,3,0,0,0,0,14.8,128.67000000000002,2018
2018-10-13 03:30:00,10,13,3,30,0,0,0,14.5,123.06,2018
2018-10-13 04:00:00,10,13,4,0,0,0,0,14.2,117.29,2018
2018-10-13 04:30:00,10,13,4,30,0,0,0,14.0,111.4,2018
2018-10-13 05:00:00,10,13,5,0,0,0,0,13.8,105.46,2018
2018-10-13 05:30:00,10,13,5,30,0,0,0,13.6,99.5,2018
2018-10-13 06:00:00,10,13,6,0,0,0,0,13.5,93.56,2018
2018-10-13 06:30:00,10,13,6,30,28,19,198,14.8,87.43,2018
2018-10-13 07:00:00,10,13,7,0,92,37,386,16.2,81.8,2018
2018-10-13 07:30:00,10,13,7,30,205,50,648,17.7,76.2,2018
2018-10-13 08:00:00,10,13,8,0,304,59,745,19.3,70.78,2018
2018-10-13 08:30:00,10,13,8,30,401,66,812,21.1,65.6,2018
2018-10-13 09:00:00,10,13,9,0,489,70,857,22.9,60.76,2018
2018-10-13 09:30:00,10,13,9,30,567,74,889,24.4,56.35,2018
2018-10-13 10:00:00,10,13,10,0,634,78,913,26.0,52.49,2018
2018-10-13 10:30:00,10,13,10,30,686,80,929,26.8,49.32,2018
2018-10-13 11:00:00,10,13,11,0,723,82,939,27.700000000000003,46.99,2018
2018-10-13 11:30:00,10,13,11,30,744,83,945,28.1,45.62,2018
2018-10-13 12:00:00,10,13,12,0,749,84,946,28.5,45.31,2018
2018-10-13 12:30:00,10,13,12,30,737,84,942,28.5,46.08,2018
2018-10-13 13:00:00,10,13,13,0,709,82,935,28.5,47.870000000000005,2018
2018-10-13 13:30:00,10,13,13,30,665,80,922,28.200000000000003,50.58,2018
2018-10-13 14:00:00,10,13,14,0,607,78,902,27.9,54.06,2018
2018-10-13 14:30:00,10,13,14,30,536,75,875,27.4,58.18,2018
2018-10-13 15:00:00,10,13,15,0,453,70,838,26.9,62.79,2018
2018-10-13 15:30:00,10,13,15,30,361,64,785,26.9,67.79,2018
2018-10-13 16:00:00,10,13,16,0,263,57,709,24.9,73.08,2018
2018-10-13 16:30:00,10,13,16,30,163,46,591,22.8,78.59,2018
2018-10-13 17:00:00,10,13,17,0,71,31,396,20.700000000000003,84.23,2018
2018-10-13 17:30:00,10,13,17,30,9,9,85,18.8,89.71000000000001,2018
2018-10-13 18:00:00,10,13,18,0,0,0,0,16.900000000000002,96.12,2018
2018-10-13 18:30:00,10,13,18,30,0,0,0,16.2,102.08,2018
2018-10-13 19:00:00,10,13,19,0,0,0,0,15.4,108.05,2018
2018-10-13 19:30:00,10,13,19,30,0,0,0,15.0,113.98,2018
2018-10-13 20:00:00,10,13,20,0,0,0,0,14.5,119.85,2018
2018-10-13 20:30:00,10,13,20,30,0,0,0,14.2,125.58,2018
2018-10-13 21:00:00,10,13,21,0,0,0,0,13.9,131.1,2018
2018-10-13 21:30:00,10,13,21,30,0,0,0,13.6,136.32,2018
2018-10-13 22:00:00,10,13,22,0,0,0,0,13.3,141.09,2018
2018-10-13 22:30:00,10,13,22,30,0,0,0,13.1,145.21,2018
2018-10-13 23:00:00,10,13,23,0,0,0,0,12.9,148.39,2018
2018-10-13 23:30:00,10,13,23,30,0,0,0,12.7,150.35,2018
2018-10-14 00:00:00,10,14,0,0,0,0,0,12.5,150.81,2018
2018-10-14 00:30:00,10,14,0,30,0,0,0,12.3,149.71,2018
2018-10-14 01:00:00,10,14,1,0,0,0,0,12.1,147.22,2018
2018-10-14 01:30:00,10,14,1,30,0,0,0,11.9,143.61,2018
2018-10-14 02:00:00,10,14,2,0,0,0,0,11.8,139.20000000000002,2018
2018-10-14 02:30:00,10,14,2,30,0,0,0,11.7,134.23,2018
2018-10-14 03:00:00,10,14,3,0,0,0,0,11.6,128.87,2018
2018-10-14 03:30:00,10,14,3,30,0,0,0,11.5,123.26,2018
2018-10-14 04:00:00,10,14,4,0,0,0,0,11.5,117.47,2018
2018-10-14 04:30:00,10,14,4,30,0,0,0,11.5,111.58,2018
2018-10-14 05:00:00,10,14,5,0,0,0,0,11.5,105.63,2018
2018-10-14 05:30:00,10,14,5,30,0,0,0,11.5,99.68,2018
2018-10-14 06:00:00,10,14,6,0,0,0,0,11.5,93.74,2018
2018-10-14 06:30:00,10,14,6,30,26,18,185,12.9,87.60000000000001,2018
2018-10-14 07:00:00,10,14,7,0,104,39,466,14.2,81.99,2018
2018-10-14 07:30:00,10,14,7,30,141,57,359,15.4,76.41,2018
2018-10-14 08:00:00,10,14,8,0,229,95,411,16.6,70.99,2018
2018-10-14 08:30:00,10,14,8,30,395,71,792,17.8,65.84,2018
2018-10-14 09:00:00,10,14,9,0,484,76,841,19.0,61.01,2018
2018-10-14 09:30:00,10,14,9,30,563,82,874,20.3,56.63,2018
2018-10-14 10:00:00,10,14,10,0,630,87,898,21.6,52.79,2018
2018-10-14 10:30:00,10,14,10,30,684,89,919,22.8,49.64,2018
2018-10-14 11:00:00,10,14,11,0,722,90,933,24.0,47.33,2018
2018-10-14 11:30:00,10,14,11,30,746,90,944,25.0,45.98,2018
2018-10-14 12:00:00,10,14,12,0,751,89,948,26.0,45.68,2018
2018-10-14 12:30:00,10,14,12,30,742,88,949,26.6,46.45,2018
2018-10-14 13:00:00,10,14,13,0,715,86,944,27.200000000000003,48.24,2018
2018-10-14 13:30:00,10,14,13,30,671,83,933,27.3,50.94,2018
2018-10-14 14:00:00,10,14,14,0,613,80,916,27.5,54.41,2018
2018-10-14 14:30:00,10,14,14,30,543,76,894,27.200000000000003,58.51,2018
2018-10-14 15:00:00,10,14,15,0,460,71,859,27.0,63.11,2018
2018-10-14 15:30:00,10,14,15,30,366,65,806,27.0,68.09,2018
2018-10-14 16:00:00,10,14,16,0,266,57,729,25.6,73.37,2018
2018-10-14 16:30:00,10,14,16,30,165,46,614,22.9,78.87,2018
2018-10-14 17:00:00,10,14,17,0,71,31,416,20.3,84.51,2018
2018-10-14 17:30:00,10,14,17,30,7,7,67,18.8,89.94,2018
2018-10-14 18:00:00,10,14,18,0,0,0,0,17.3,96.39,2018
2018-10-14 18:30:00,10,14,18,30,0,0,0,16.5,102.35,2018
2018-10-14 19:00:00,10,14,19,0,0,0,0,15.8,108.32,2018
2018-10-14 19:30:00,10,14,19,30,0,0,0,15.2,114.25,2018
2018-10-14 20:00:00,10,14,20,0,0,0,0,14.6,120.12,2018
2018-10-14 20:30:00,10,14,20,30,0,0,0,14.1,125.86,2018
2018-10-14 21:00:00,10,14,21,0,0,0,0,13.6,131.4,2018
2018-10-14 21:30:00,10,14,21,30,0,0,0,13.5,136.63,2018
2018-10-14 22:00:00,10,14,22,0,0,0,0,13.3,141.42000000000002,2018
2018-10-14 22:30:00,10,14,22,30,0,0,0,13.4,145.55,2018
2018-10-14 23:00:00,10,14,23,0,0,0,0,13.4,148.76,2018
2018-10-14 23:30:00,10,14,23,30,0,0,0,13.5,150.72,2018
2018-10-15 00:00:00,10,15,0,0,0,0,0,13.5,151.18,2018
2018-10-15 00:30:00,10,15,0,30,0,0,0,13.3,150.06,2018
2018-10-15 01:00:00,10,15,1,0,0,0,0,13.1,147.53,2018
2018-10-15 01:30:00,10,15,1,30,0,0,0,13.0,143.89,2018
2018-10-15 02:00:00,10,15,2,0,0,0,0,12.8,139.45000000000002,2018
2018-10-15 02:30:00,10,15,2,30,0,0,0,12.7,134.45,2018
2018-10-15 03:00:00,10,15,3,0,0,0,0,12.6,129.08,2018
2018-10-15 03:30:00,10,15,3,30,0,0,0,12.3,123.45,2018
2018-10-15 04:00:00,10,15,4,0,0,0,0,12.1,117.65,2018
2018-10-15 04:30:00,10,15,4,30,0,0,0,11.6,111.76,2018
2018-10-15 05:00:00,10,15,5,0,0,0,0,11.2,105.81,2018
2018-10-15 05:30:00,10,15,5,30,0,0,0,11.0,99.85,2018
2018-10-15 06:00:00,10,15,6,0,0,0,0,10.8,93.92,2018
2018-10-15 06:30:00,10,15,6,30,26,18,202,12.6,87.77,2018
2018-10-15 07:00:00,10,15,7,0,103,37,484,14.4,82.18,2018
2018-10-15 07:30:00,10,15,7,30,204,48,673,16.1,76.61,2018
2018-10-15 08:00:00,10,15,8,0,305,57,770,17.8,71.21000000000001,2018
2018-10-15 08:30:00,10,15,8,30,402,63,835,19.9,66.07000000000001,2018
2018-10-15 09:00:00,10,15,9,0,493,68,884,21.9,61.27,2018
2018-10-15 09:30:00,10,15,9,30,572,72,915,23.5,56.9,2018
2018-10-15 10:00:00,10,15,10,0,638,77,934,25.1,53.09,2018
2018-10-15 10:30:00,10,15,10,30,691,80,950,26.3,49.97,2018
2018-10-15 11:00:00,10,15,11,0,728,81,961,27.5,47.68,2018
2018-10-15 11:30:00,10,15,11,30,748,82,965,28.1,46.34,2018
2018-10-15 12:00:00,10,15,12,0,749,81,962,28.700000000000003,46.05,2018
2018-10-15 12:30:00,10,15,12,30,737,82,958,28.9,46.83,2018
2018-10-15 13:00:00,10,15,13,0,709,81,950,29.1,48.61,2018
2018-10-15 13:30:00,10,15,13,30,664,78,937,29.1,51.3,2018
2018-10-15 14:00:00,10,15,14,0,606,77,917,29.0,54.76,2018
2018-10-15 14:30:00,10,15,14,30,533,72,890,28.6,58.84,2018
2018-10-15 15:00:00,10,15,15,0,449,68,851,28.200000000000003,63.42,2018
2018-10-15 15:30:00,10,15,15,30,357,63,798,28.200000000000003,68.39,2018
2018-10-15 16:00:00,10,15,16,0,258,56,719,26.5,73.67,2018
2018-10-15 16:30:00,10,15,16,30,157,45,596,23.8,79.16,2018
2018-10-15 17:00:00,10,15,17,0,65,30,389,21.200000000000003,84.77,2018
2018-10-15 17:30:00,10,15,17,30,6,6,60,19.5,90.16,2018
2018-10-15 18:00:00,10,15,18,0,0,0,0,17.900000000000002,96.66,2018
2018-10-15 18:30:00,10,15,18,30,0,0,0,17.1,102.61,2018
2018-10-15 19:00:00,10,15,19,0,0,0,0,16.3,108.58,2018
2018-10-15 19:30:00,10,15,19,30,0,0,0,15.8,114.52,2018
2018-10-15 20:00:00,10,15,20,0,0,0,0,15.2,120.39,2018
2018-10-15 20:30:00,10,15,20,30,0,0,0,14.7,126.14,2018
2018-10-15 21:00:00,10,15,21,0,0,0,0,14.3,131.69,2018
2018-10-15 21:30:00,10,15,21,30,0,0,0,14.0,136.94,2018
2018-10-15 22:00:00,10,15,22,0,0,0,0,13.8,141.75,2018
2018-10-15 22:30:00,10,15,22,30,0,0,0,13.6,145.9,2018
2018-10-15 23:00:00,10,15,23,0,0,0,0,13.5,149.13,2018
2018-10-15 23:30:00,10,15,23,30,0,0,0,13.5,151.1,2018
2018-10-16 00:00:00,10,16,0,0,0,0,0,13.4,151.55,2018
2018-10-16 00:30:00,10,16,0,30,0,0,0,13.5,150.4,2018
2018-10-16 01:00:00,10,16,1,0,0,0,0,13.5,147.84,2018
2018-10-16 01:30:00,10,16,1,30,0,0,0,13.4,144.17000000000002,2018
2018-10-16 02:00:00,10,16,2,0,0,0,0,13.4,139.70000000000002,2018
2018-10-16 02:30:00,10,16,2,30,0,0,0,13.5,134.68,2018
2018-10-16 03:00:00,10,16,3,0,0,0,0,13.5,129.28,2018
2018-10-16 03:30:00,10,16,3,30,0,0,0,13.5,123.64,2018
2018-10-16 04:00:00,10,16,4,0,0,0,0,13.5,117.84,2018
2018-10-16 04:30:00,10,16,4,30,0,0,0,13.3,111.94,2018
2018-10-16 05:00:00,10,16,5,0,0,0,0,13.2,105.99,2018
2018-10-16 05:30:00,10,16,5,30,0,0,0,13.0,100.03,2018
2018-10-16 06:00:00,10,16,6,0,0,0,0,12.8,94.1,2018
2018-10-16 06:30:00,10,16,6,30,25,18,205,13.6,87.94,2018
2018-10-16 07:00:00,10,16,7,0,104,36,509,14.3,82.37,2018
2018-10-16 07:30:00,10,16,7,30,202,49,670,15.7,76.81,2018
2018-10-16 08:00:00,10,16,8,0,302,57,768,17.0,71.43,2018
2018-10-16 08:30:00,10,16,8,30,399,64,834,19.0,66.31,2018
2018-10-16 09:00:00,10,16,9,0,487,68,878,21.0,61.52,2018
2018-10-16 09:30:00,10,16,9,30,564,73,905,22.8,57.18,2018
2018-10-16 10:00:00,10,16,10,0,629,77,926,24.6,53.39,2018
2018-10-16 10:30:00,10,16,10,30,681,79,942,25.700000000000003,50.29,2018
2018-10-16 11:00:00,10,16,11,0,718,81,953,26.8,48.02,2018
2018-10-16 11:30:00,10,16,11,30,739,82,958,27.3,46.7,2018
2018-10-16 12:00:00,10,16,12,0,742,82,958,27.8,46.42,2018
2018-10-16 12:30:00,10,16,12,30,727,82,950,28.0,47.2,2018
2018-10-16 13:00:00,10,16,13,0,699,81,941,28.3,48.98,2018
2018-10-16 13:30:00,10,16,13,30,655,80,927,28.200000000000003,51.66,2018
2018-10-16 14:00:00,10,16,14,0,596,77,907,28.1,55.1,2018
2018-10-16 14:30:00,10,16,14,30,524,74,879,27.8,59.17,2018
2018-10-16 15:00:00,10,16,15,0,441,69,840,27.4,63.74,2018
2018-10-16 15:30:00,10,16,15,30,348,62,786,27.4,68.7,2018
2018-10-16 16:00:00,10,16,16,0,250,55,706,25.8,73.95,2018
2018-10-16 16:30:00,10,16,16,30,151,44,582,23.1,79.43,2018
2018-10-16 17:00:00,10,16,17,0,61,29,369,20.5,85.04,2018
2018-10-16 17:30:00,10,16,17,30,5,6,54,19.0,91.02,2018
2018-10-16 18:00:00,10,16,18,0,0,0,0,17.5,96.92,2018
2018-10-16 18:30:00,10,16,18,30,0,0,0,16.6,102.87,2018
2018-10-16 19:00:00,10,16,19,0,0,0,0,15.8,108.84,2018
2018-10-16 19:30:00,10,16,19,30,0,0,0,15.2,114.78,2018
2018-10-16 20:00:00,10,16,20,0,0,0,0,14.6,120.66,2018
2018-10-16 20:30:00,10,16,20,30,0,0,0,14.4,126.42,2018
2018-10-16 21:00:00,10,16,21,0,0,0,0,14.2,131.98,2018
2018-10-16 21:30:00,10,16,21,30,0,0,0,14.1,137.24,2018
2018-10-16 22:00:00,10,16,22,0,0,0,0,14.0,142.07,2018
2018-10-16 22:30:00,10,16,22,30,0,0,0,13.9,146.24,2018
2018-10-16 23:00:00,10,16,23,0,0,0,0,13.8,149.49,2018
2018-10-16 23:30:00,10,16,23,30,0,0,0,13.6,151.47,2018
2018-10-17 00:00:00,10,17,0,0,0,0,0,13.5,151.91,2018
2018-10-17 00:30:00,10,17,0,30,0,0,0,13.2,150.74,2018
2018-10-17 01:00:00,10,17,1,0,0,0,0,13.0,148.15,2018
2018-10-17 01:30:00,10,17,1,30,0,0,0,12.8,144.44,2018
2018-10-17 02:00:00,10,17,2,0,0,0,0,12.7,139.94,2018
2018-10-17 02:30:00,10,17,2,30,0,0,0,12.5,134.9,2018
2018-10-17 03:00:00,10,17,3,0,0,0,0,12.3,129.49,2018
2018-10-17 03:30:00,10,17,3,30,0,0,0,12.2,123.83,2018
2018-10-17 04:00:00,10,17,4,0,0,0,0,12.1,118.02,2018
2018-10-17 04:30:00,10,17,4,30,0,0,0,11.9,112.11,2018
2018-10-17 05:00:00,10,17,5,0,0,0,0,11.8,106.16,2018
2018-10-17 05:30:00,10,17,5,30,0,0,0,11.6,100.21,2018
2018-10-17 06:00:00,10,17,6,0,0,0,0,11.5,94.28,2018
2018-10-17 06:30:00,10,17,6,30,22,16,167,12.3,88.11,2018
2018-10-17 07:00:00,10,17,7,0,41,20,164,13.2,82.56,2018
2018-10-17 07:30:00,10,17,7,30,76,41,156,14.5,77.02,2018
2018-10-17 08:00:00,10,17,8,0,115,102,40,15.7,71.65,2018
2018-10-17 08:30:00,10,17,8,30,366,82,713,17.7,66.54,2018
2018-10-17 09:00:00,10,17,9,0,471,74,839,19.6,61.78,2018
2018-10-17 09:30:00,10,17,9,30,549,79,874,21.5,57.45,2018
2018-10-17 10:00:00,10,17,10,0,614,82,899,23.4,53.69,2018
2018-10-17 10:30:00,10,17,10,30,665,84,916,25.0,50.61,2018
2018-10-17 11:00:00,10,17,11,0,702,86,927,26.5,48.36,2018
2018-10-17 11:30:00,10,17,11,30,722,86,933,27.200000000000003,47.06,2018
2018-10-17 12:00:00,10,17,12,0,726,87,934,27.9,46.79,2018
2018-10-17 12:30:00,10,17,12,30,714,87,930,28.200000000000003,47.57,2018
2018-10-17 13:00:00,10,17,13,0,685,86,920,28.5,49.34,2018
2018-10-17 13:30:00,10,17,13,30,642,84,906,28.4,52.01,2018
2018-10-17 14:00:00,10,17,14,0,583,80,886,28.3,55.44,2018
2018-10-17 14:30:00,10,17,14,30,512,77,856,27.8,59.49,2018
2018-10-17 15:00:00,10,17,15,0,429,72,816,27.4,64.05,2018
2018-10-17 15:30:00,10,17,15,30,338,66,759,27.4,68.99,2018
2018-10-17 16:00:00,10,17,16,0,240,57,675,25.4,74.24,2018
2018-10-17 16:30:00,10,17,16,30,143,46,544,22.8,79.71000000000001,2018
2018-10-17 17:00:00,10,17,17,0,55,28,327,20.200000000000003,85.3,2018
2018-10-17 17:30:00,10,17,17,30,5,6,42,18.5,91.28,2018
2018-10-17 18:00:00,10,17,18,0,0,0,0,16.7,97.18,2018
2018-10-17 18:30:00,10,17,18,30,0,0,0,15.8,103.13,2018
2018-10-17 19:00:00,10,17,19,0,0,0,0,14.9,109.1,2018
2018-10-17 19:30:00,10,17,19,30,0,0,0,14.3,115.04,2018
2018-10-17 20:00:00,10,17,20,0,0,0,0,13.7,120.93,2018
2018-10-17 20:30:00,10,17,20,30,0,0,0,13.4,126.69,2018
2018-10-17 21:00:00,10,17,21,0,0,0,0,13.1,132.26,2018
2018-10-17 21:30:00,10,17,21,30,0,0,0,13.0,137.54,2018
2018-10-17 22:00:00,10,17,22,0,0,0,0,12.9,142.39,2018
2018-10-17 22:30:00,10,17,22,30,0,0,0,12.7,146.58,2018
2018-10-17 23:00:00,10,17,23,0,0,0,0,12.6,149.84,2018
2018-10-17 23:30:00,10,17,23,30,0,0,0,12.5,151.83,2018
2018-10-18 00:00:00,10,18,0,0,0,0,0,12.4,152.27,2018
2018-10-18 00:30:00,10,18,0,30,0,0,0,12.2,151.08,2018
2018-10-18 01:00:00,10,18,1,0,0,0,0,12.0,148.45000000000002,2018
2018-10-18 01:30:00,10,18,1,30,0,0,0,11.8,144.72,2018
2018-10-18 02:00:00,10,18,2,0,0,0,0,11.6,140.19,2018
2018-10-18 02:30:00,10,18,2,30,0,0,0,11.6,135.12,2018
2018-10-18 03:00:00,10,18,3,0,0,0,0,11.5,129.69,2018
2018-10-18 03:30:00,10,18,3,30,0,0,0,11.5,124.02,2018
2018-10-18 04:00:00,10,18,4,0,0,0,0,11.5,118.2,2018
2018-10-18 04:30:00,10,18,4,30,0,0,0,11.5,112.29,2018
2018-10-18 05:00:00,10,18,5,0,0,0,0,11.5,106.34,2018
2018-10-18 05:30:00,10,18,5,30,0,0,0,11.5,100.38,2018
2018-10-18 06:00:00,10,18,6,0,0,0,0,11.6,94.46,2018
2018-10-18 06:30:00,10,18,6,30,19,15,133,12.4,88.29,2018
2018-10-18 07:00:00,10,18,7,0,35,16,152,13.2,82.76,2018
2018-10-18 07:30:00,10,18,7,30,24,24,0,14.3,77.22,2018
2018-10-18 08:00:00,10,18,8,0,36,36,0,15.4,71.87,2018
2018-10-18 08:30:00,10,18,8,30,121,114,17,17.3,66.78,2018
2018-10-18 09:00:00,10,18,9,0,348,151,419,19.200000000000003,62.03,2018
2018-10-18 09:30:00,10,18,9,30,538,80,857,20.9,57.73,2018
2018-10-18 10:00:00,10,18,10,0,603,84,882,22.700000000000003,53.99,2018
2018-10-18 10:30:00,10,18,10,30,654,87,900,24.3,50.93,2018
2018-10-18 11:00:00,10,18,11,0,690,89,911,25.8,48.7,2018
2018-10-18 11:30:00,10,18,11,30,712,90,919,27.0,47.42,2018
2018-10-18 12:00:00,10,18,12,0,717,90,922,28.1,47.15,2018
2018-10-18 12:30:00,10,18,12,30,705,91,917,28.6,47.93,2018
2018-10-18 13:00:00,10,18,13,0,676,89,907,29.0,49.7,2018
2018-10-18 13:30:00,10,18,13,30,632,87,893,29.1,52.36,2018
2018-10-18 14:00:00,10,18,14,0,574,84,872,29.1,55.78,2018
2018-10-18 14:30:00,10,18,14,30,503,80,842,28.8,59.82,2018
2018-10-18 15:00:00,10,18,15,0,421,74,801,28.4,64.36,2018
2018-10-18 15:30:00,10,18,15,30,330,68,742,28.4,69.29,2018
2018-10-18 16:00:00,10,18,16,0,233,58,656,26.5,74.52,2018
2018-10-18 16:30:00,10,18,16,30,137,46,524,23.8,79.98,2018
2018-10-18 17:00:00,10,18,17,0,52,28,304,21.1,85.56,2018
2018-10-18 17:30:00,10,18,17,30,2,3,22,19.6,91.54,2018
2018-10-18 18:00:00,10,18,18,0,0,0,0,18.2,97.43,2018
2018-10-18 18:30:00,10,18,18,30,0,0,0,17.5,103.38,2018
2018-10-18 19:00:00,10,18,19,0,0,0,0,16.8,109.35,2018
2018-10-18 19:30:00,10,18,19,30,0,0,0,16.5,115.3,2018
2018-10-18 20:00:00,10,18,20,0,0,0,0,16.2,121.19,2018
2018-10-18 20:30:00,10,18,20,30,0,0,0,16.0,126.96,2018
2018-10-18 21:00:00,10,18,21,0,0,0,0,15.8,132.54,2018
2018-10-18 21:30:00,10,18,21,30,0,0,0,15.6,137.84,2018
2018-10-18 22:00:00,10,18,22,0,0,0,0,15.5,142.70000000000002,2018
2018-10-18 22:30:00,10,18,22,30,0,0,0,15.4,146.92000000000002,2018
2018-10-18 23:00:00,10,18,23,0,0,0,0,15.3,150.20000000000002,2018
2018-10-18 23:30:00,10,18,23,30,0,0,0,15.2,152.20000000000002,2018
2018-10-19 00:00:00,10,19,0,0,0,0,0,15.1,152.63,2018
2018-10-19 00:30:00,10,19,0,30,0,0,0,15.0,151.42000000000002,2018
2018-10-19 01:00:00,10,19,1,0,0,0,0,14.9,148.76,2018
2018-10-19 01:30:00,10,19,1,30,0,0,0,14.8,144.99,2018
2018-10-19 02:00:00,10,19,2,0,0,0,0,14.8,140.43,2018
2018-10-19 02:30:00,10,19,2,30,0,0,0,14.7,135.34,2018
2018-10-19 03:00:00,10,19,3,0,0,0,0,14.7,129.89,2018
2018-10-19 03:30:00,10,19,3,30,0,0,0,14.6,124.21,2018
2018-10-19 04:00:00,10,19,4,0,0,0,0,14.6,118.38,2018
2018-10-19 04:30:00,10,19,4,30,0,0,0,14.5,112.47,2018
2018-10-19 05:00:00,10,19,5,0,0,0,0,14.4,106.51,2018
2018-10-19 05:30:00,10,19,5,30,0,0,0,14.4,100.56,2018
2018-10-19 06:00:00,10,19,6,0,0,0,0,14.3,94.64,2018
2018-10-19 06:30:00,10,19,6,30,17,14,121,15.2,88.46000000000001,2018
2018-10-19 07:00:00,10,19,7,0,66,39,224,16.1,82.95,2018
2018-10-19 07:30:00,10,19,7,30,164,63,465,17.6,77.43,2018
2018-10-19 08:00:00,10,19,8,0,275,66,678,19.1,72.09,2018
2018-10-19 08:30:00,10,19,8,30,368,75,750,20.8,67.02,2018
2018-10-19 09:00:00,10,19,9,0,454,82,800,22.5,62.29,2018
